symbol,security,gics_sector,gics_industry,country,region,report_url,report year,annual carbon emissions (tonnes co₂),annual water consumption (cubic meters),renewable energy usage (mwh),sustainable materials usage ratio (percent),waste recycling rate (percent)
SIVB,SVB Financial,Financials,Regional Banks,US,North America,https://www.svb.com/globalassets/library/uploadedfiles/svb-environmental-social-governance-report-2022.pdf,2022,16235.0,,263.0,,
SYF,Synchrony Financial,Financials,Consumer Finance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SYF_2019.pdf,2019,5640.0,,,,
SYF,Synchrony Financial,Financials,Consumer Finance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SYF_2020.pdf,2020,17385.0,0.04,,,
SYF,Synchrony Financial,Financials,Consumer Finance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SYF_2022.pdf,2022,,,,,
SNPS,Synopsys Inc.,Information Technology,Application Software,US,North America,https://www.synopsys.com/content/dam/synopsys/company/company-pdfs/synopsys-2023-esg-report.pdf,2023,3697.0,,54.0,,
SNPS,Synopsys Inc.,Information Technology,Application Software,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NASDAQ_SNPS_2020.pdf,2020,93731.0,,9.0,,
SYY,Sysco Corp.,Consumer Staples,Food Distributors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SYY_2022.pdf,2022,76000000.0,,,,
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://assets.tapestry.com/tapestrycorp/assets/docs/2024/TAPESTRY-FY2024-CR-REPORT.pdf,2024,6607.0,,96.0,,85.0
TEL,TE Connectivity Ltd.,Information Technology,Electronic Manufacturing Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TEL_2021.pdf,2021,,,35.0,,80.0
TEL,TE Connectivity Ltd.,Information Technology,Electronic Manufacturing Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TEL_2022.pdf,2022,237892.0,2.79,50.0,,80.0
TEL,TE Connectivity Ltd.,Information Technology,Electronic Manufacturing Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TEL_2020.pdf,2020,558285.0,3.3,,,80.0
TFX,Teleflex Inc,Health Care,Health Care Equipment,US,North America,https://www.teleflex.com/global/about-us/csr/Teleflex_Global_Impact_Report_2023.pdf,2023,,,7500.0,,
TFX,Teleflex Inc,Health Care,Health Care Equipment,US,North America,https://www.teleflex.com/global/about-us/csr/MCI-2023-0040_Teleflex_Global_Impact_Report_2022.pdf,2022,,,,,
TXN,Texas Instruments,Information Technology,Semiconductors,US,North America,https://www.responsibilityreports.co.uk/HostedData/ResponsibilityReportArchive/t/NASDAQ_TXN_2022.pdf,2022,2170000.0,,,,90.0
TXT,Textron Inc.,Industrials,Aerospace & Defense,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TXT_2020.pdf,2020,511241.0,3582391.65,,,53.0
TXT,Textron Inc.,Industrials,Aerospace & Defense,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TXT_2021.pdf,2021,,,188000.0,,
TXT,Textron Inc.,Industrials,Aerospace & Defense,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TXT_2019.pdf,2019,,,55.0,,
TMO,Thermo Fisher Scientific,Health Care,Health Care Equipment,US,North America,https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/2021-CSR-Report%20Thermo%20Fisher%20Scientific.pdf,2021,0.0,,15.0,,
TMO,Thermo Fisher Scientific,Health Care,Health Care Equipment,US,North America,https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/csr-reports/2018%20CSR%20Report.pdf,2018,369.0,,1.1,,39.0
TMO,Thermo Fisher Scientific,Health Care,Health Care Equipment,US,North America,https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/2022%20Corporate%20Social%20Responsibility%20Report.pdf,2022,13200000.0,7100000.0,446304.0,,50.0
TMO,Thermo Fisher Scientific,Health Care,Health Care Equipment,US,North America,https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/2020%20CSR%20Report%20Serving%20Science%20Serving%20Society.pdf,2020,512360.0,,100.0,,90.0
TMO,Thermo Fisher Scientific,Health Care,Health Care Equipment,US,North America,https://corporate.thermofisher.com/content/dam/tfcorpsite/documents/corporate-social-responsibility/csr-reports/2017%20CSR%20Report%20FLR.pdf,2017,,,2645.0,,24.0
TIF,Tiffany & Co.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TIF_2021.pdf,2021,,,89.0,,
TIF,Tiffany & Co.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TIF_2019.pdf,2019,,3332340.0,,,72.5
TSS,Total System Services,Information Technology,Internet Software & Services,US,North America,https://usa.visa.com/dam/VCOM/download/corporate-responsibility/visa-2017-corporate-responsibility-report.pdf,2017,,,500.0,,
TSS,Total System Services,Information Technology,Internet Software & Services,US,North America,https://www.apple.com/id/environment/pdf/Apple_Environmental_Responsibility_Report_2019.pdf,2019,46.0,115000000.0,,,100.0
TSS,Total System Services,Information Technology,Internet Software & Services,US,North America,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2020-21-Full-Report.pdf,2020,35.8,105000000.0,7.0,,
TSCO,Tractor Supply Company,Consumer Discretionary,Specialty Stores,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NASDAQ_TSCO_2014.pdf,2014,769.0,,,,
TSCO,Tractor Supply Company,Consumer Discretionary,Specialty Stores,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NASDAQ_TSCO_2020.pdf,2020,249031.0,,1.1,,
TDG,TransDigm Group,Industrials,Aerospace & Defense,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TDG_2022.pdf,2022,2022.0,,,,
TRV,The Travelers Companies Inc.,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TRV_2019.pdf,2019,51716.0,,,,
TRV,The Travelers Companies Inc.,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TRV_2022.pdf,2022,38150.0,,23.0,,
TRV,The Travelers Companies Inc.,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TRV_2021.pdf,2021,33477.0,,22.0,,
TRV,The Travelers Companies Inc.,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TRV_2020.pdf,2020,35408.0,,21.0,,
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TSN_2012.pdf,2012,5200000.0,0.0,,,
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TSN_2016.pdf,2016,5771988.0,,828383.0,,
UDR,UDR Inc,Real Estate,Residential REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2020.pdf,2020,50293.0,2205181.0,12000000.0,,14.0
UDR,UDR Inc,Real Estate,Residential REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2018.pdf,2018,,,3.0,,
UDR,UDR Inc,Real Estate,Residential REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2021.pdf,2021,14564.0,2261840.0,12.0,,13.0
UDR,UDR Inc,Real Estate,Residential REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2022.pdf,2022,,2416754.0,31971000.0,,19.0
UDR,UDR Inc,Real Estate,Residential REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UDR_2019.pdf,2019,,,3.0,,
ULTA,Ulta Beauty,Consumer Discretionary,Specialty Stores,US,North America,https://d1io3yog0oux5.cloudfront.net/_d0e19df215dd3c194eba38db1b0655aa/ulta/files/pages/ulta/db/1975/description/Ulta_Beauty_2023_ESG_Report_Final_ADA_vF.pdf,2023,2091279.0,,66.0,,
ULTA,Ulta Beauty,Consumer Discretionary,Specialty Stores,US,North America,https://d1io3yog0oux5.cloudfront.net/ulta/files/pages/ulta/db/1975/description/ULTA_002_2021_ESG_Report_v23_ADA_FINAL.pdf,2021,,,,,48.0
USB,U.S. Bancorp,Financials,Diversified Banks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_USB_2022.pdf,2022,60.0,,,,
USB,U.S. Bancorp,Financials,Diversified Banks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_USB_2021.pdf,2021,41335.0,,,,
UNP,Union Pacific,Industrials,Railroads,US,North America,https://www.up.com/cs/groups/public/@uprr/@corprel/documents/up_pdf_nativedocs/pdf_up_2023_build_america_rpt.pdf,2023,9157000.0,,6.1,,90.0
UNP,Union Pacific,Industrials,Railroads,US,North America,https://www.up.com/cs/groups/public/@uprr/@corprel/documents/up_pdf_nativedocs/pdf_up_2022_bar.pdf,2022,,,,,93.0
URI,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_URI_2019.pdf,2019,396065.0,,7.1,,
URI,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,US,North America,https://www.unitedrentals.com/sites/default/files/press-releases/2022_CRRPDF.pdf,2022,13707367.0,,31250.0,,56.4
URI,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,US,North America,https://www.unitedrentals.com/sites/default/files/press-releases/UnitedRentalsCRReport2023.pdf,2023,7450040.0,,,,57.4
UNM,Unum Group,Financials,Life & Health Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UNM_2019.pdf,2019,,,,,
UNM,Unum Group,Financials,Life & Health Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UNM_2022.pdf,2022,,35063.0,,,
UNM,Unum Group,Financials,Life & Health Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UNM_2018.pdf,2018,,,,,2.7
UNM,Unum Group,Financials,Life & Health Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/u/NYSE_UNM_2021.pdf,2021,,34131.0,,,75.1
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,US,North America,https://www.valero.com/sites/default/files/valero-documents/ESG_Report%20_August_2022_FINAL_SinglePages.pdf,2022,23700000.0,175000000.0,,,
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,US,North America,https://www.valero.com/sites/default/files/valero-documents/2023_ESG_Report.pdf,2023,24800000.0,182000000.0,,,31.0
VTR,Ventas Inc,Real Estate,Health Care REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VTR_2019.pdf,2019,,,53000.0,,
VTR,Ventas Inc,Real Estate,Health Care REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VTR_2018.pdf,2018,,,32000.0,,
VTR,Ventas Inc,Real Estate,Health Care REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VTR_2022.pdf,2022,,,,,
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,US,North America,https://www.verisk.com/498db6/siteassets/media/corporate-social-responsibility/verisk-csr-report-2021.pdf,2021,,,,,
VZ,Verizon Communications,Communication Services,Integrated Telecommunication Services,US,North America,https://www.verizon.com/about/sites/default/files/Verizon_2020_ESG_Report.pdf,2020,20000000.0,,1.7,,
VZ,Verizon Communications,Communication Services,Integrated Telecommunication Services,US,North America,https://www.verizon.com/about/sites/default/files/2018-Corporate-Responsibility-Report.pdf,2018,,,20.0,,100.0
VZ,Verizon Communications,Communication Services,Integrated Telecommunication Services,US,North America,https://www.verizon.com/about/sites/default/files/2017_Verizon_Corporate_Responsibility_Report.pdf,2017,,0.77,,,
VRTX,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NASDAQ_VRTX_2019.pdf,2019,13826.0,,100.0,,51.0
VRTX,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NASDAQ_VRTX_2021.pdf,2021,13287.0,102.5,100.0,,44.0
VRTX,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NASDAQ_VRTX_2018.pdf,2018,,,100.0,,100.0
VRTX,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NASDAQ_VRTX_2022.pdf,2022,13009.0,160.6,,,42.0
V,Visa Inc.,Information Technology,IT Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_V_2022.pdf,2022,6400.0,177.0,100.0,,48.0
V,Visa Inc.,Information Technology,IT Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_V_2016.pdf,2016,,284703.37,,,76.0
V,Visa Inc.,Information Technology,IT Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_V_2021.pdf,2021,4000.0,147441.72,100.0,,43.0
V,Visa Inc.,Information Technology,IT Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_V_2020.pdf,2020,13900.0,216146.91,100.0,,54.0
V,Visa Inc.,Information Technology,IT Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_V_2015.pdf,2015,,0.24,,89.1,57.0
V,Visa Inc.,Information Technology,IT Services,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_V_2017.pdf,2017,120953.0,247459.69,,,77.0
VNO,Vornado Realty Trust,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VNO_2020.pdf,2020,8594.0,2027913.0,2.07,,65.0
VNO,Vornado Realty Trust,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VNO_2022.pdf,2022,,2218521.0,32.51,,64.0
VNO,Vornado Realty Trust,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VNO_2019.pdf,2019,283724.0,3187066.0,,,49.8
VNO,Vornado Realty Trust,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VNO_2021.pdf,2021,3187066.0,1959798.0,18.35,,63.0
VNO,Vornado Realty Trust,Real Estate,Office REITs,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/NYSE_VNO_2017.pdf,2017,270676.0,3501302.0,55.0,,50.0
VMC,Vulcan Materials,Materials,Construction Materials,US,North America,https://s3.amazonaws.com/content.vulcanmaterials.com/vulcan-materials-company-social-responsibility/2022/05/Vulcan-Materials-Company-2021-ESG-Report-for-web.pdf,2022,1230000.0,,5.3,,91.0
VMC,Vulcan Materials,Materials,Construction Materials,US,North America,https://s3.amazonaws.com/content.vulcanmaterials.com/vulcan-materials-company-esg/2023/06/2022-VMC-ESG-Report-web.pdf,2023,,,,,
WAB,Wabtec Corporation,Industrials,Construction Machinery & Heavy Trucks,US,North America,https://www.wabtecnyrany.cz/file/loop/9/wab-2023-sustainability-report-final-rev1-0-vqxxx.pdf,2023,129787.0,,0.4,,
WAB,Wabtec Corporation,Industrials,Construction Machinery & Heavy Trucks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/w/NYSE_WAB_2020.pdf,2020,384475.0,0.15,225000.0,,
WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,US,North America,https://corporate.walmart.com/content/dam/corporate/documents/esgreport/fy2023-walmart-esg-highlights.pdf,2023,,,,,
WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,US,North America,https://corporate.walmart.com/content/dam/corporate/documents/purpose/environmental-social-and-governance-report-archive/walmart-fy2022-esg-summary.pdf,2022,3000000.0,,,,
WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,US,North America,https://corporate.walmart.com/content/dam/corporate/documents/purpose/environmental-social-and-governance-report-archive/2020-environmental-social-and-governance-report.pdf,2020,35630000.0,,29.0,,
WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,US,North America,https://corporate.walmart.com/content/dam/corporate/documents/purpose/environmental-social-and-governance-report-archive/wal-071-2018-grr-full-book1.pdf,2018,42.5,,2900000000.0,,78.0
WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,US,North America,https://corporate.walmart.com/content/dam/corporate/documents/purpose/environmental-social-and-governance-report-archive/walmart-2019-esg-report.pdf,2019,93000000.0,,145.5,,
WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,US,North America,https://www.walgreensbootsalliance.com/sites/www/files/asset/Walgreens-Boots-Alliance-2015-Corporate-Social-Responsibility-Report.pdf,2015,4000.0,,,100.0,
WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,US,North America,https://www.walgreensbootsalliance.com/sites/www/files/asset/2022-esg-report_0.pdf,2022,1600000.0,,6.6,,71.0
