id,symbol,security,report_url,report_year,minio_path
175,AGN         ,"Allergan, Plc",https://www.abbvie.com/content/dam/abbvie-com2/pdfs/about/environment-and-safety-performance-report.pdf,,
176,AGN         ,"Allergan, Plc",https://www.astrazeneca.com/content/dam/az/our-company/Sustainability/Environmental-Sustainability.pdf,,
179,AGN         ,"Allergan, Plc",https://www.abbvie.com/content/dam/abbvie-com2/pdfs/2021-abbvie-esg-action-report.pdf,2021.0,
188,LNT         ,Alliant Energy Corp,https://www.alliantenergy.com/-/media/alliant/documents/cleanenergy/responsibility-report/sustainabilityaccountingstandardsboardreport.pdf,,
144,ALK         ,Alaska Air Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ALK_2012.pdf,2012.0,Alaska Air Group Inc/Alaska Air Group Inc_2012.pdf
147,ALK         ,Alaska Air Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ALK_2009.pdf,2009.0,Alaska Air Group Inc/Alaska Air Group Inc_2009.pdf
149,ALB         ,Albemarle Corp,https://www.albemarle.com/sites/default/files/gc_pdf//2020SustainabilityReport_2022-05-09_19-36-13.pdf,2020.0,Albemarle Corp/Albemarle Corp_2020.pdf
150,ALB         ,Albemarle Corp,https://www.albemarle.com/sites/default/files/gc_pdf//2021SustainabilityReport_2022-06-02_19-43-55.pdf,2021.0,Albemarle Corp/Albemarle Corp_2021.pdf
155,ARE         ,Alexandria Real Estate Equities,https://www.are.com/cr/ARECR2018.pdf,2018.0,Alexandria Real Estate Equities/Alexandria Real Estate Equities_2018.pdf
157,ARE         ,Alexandria Real Estate Equities,https://www.are.com/cr/ARECR2019.pdf,2019.0,Alexandria Real Estate Equities/Alexandria Real Estate Equities_2019.pdf
159,ARE         ,Alexandria Real Estate Equities,https://www.are.com/cr/AREESG2020.pdf,2020.0,Alexandria Real Estate Equities/Alexandria Real Estate Equities_2020.pdf
158,ARE         ,Alexandria Real Estate Equities,https://www.are.com/cr/ARECR2023.pdf,2023.0,Alexandria Real Estate Equities/Alexandria Real Estate Equities_2023.pdf
152,ALB         ,Albemarle Corp,https://www.albemarle.com/sites/default/files/2024-06/albemarle_2018_sustainability_report_2017_activities_r194_fnl.pdf,2018.0,Albemarle Corp/Albemarle Corp_2018.pdf
163,ALXN        ,Alexion Pharmaceuticals,https://cdn.cdp.net/cdp-production/cms/reports/documents/000/002/891/original/CDP-US-Report-2017-v2.pdf,2017.0,Alexion Pharmaceuticals/Alexion Pharmaceuticals_2017.pdf
151,ALB         ,Albemarle Corp,https://www.albemarle.com/sites/default/files/2024-06/Albemarle%202023%20Sustainability%20Report%284%29.pdf,2024.0,Albemarle Corp/Albemarle Corp_2024.pdf
166,ALGN        ,Align Technology,https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel-2015-CSR-Report.pdf,2015.0,Align Technology/Align Technology_2015.pdf
148,ALB         ,Albemarle Corp,https://www.caem.com.ar/wp-content/uploads/2019/01/albemarle%202019_sustainability_report_final_interactive_175dpi.pdf,2019.0,Albemarle Corp/Albemarle Corp_2019.pdf
177,AGN         ,"Allergan, Plc",https://cdn.cdp.net/cdp-production/cms/reports/documents/000/002/891/original/CDP-US-Report-2017-v2.pdf,2017.0,"Allergan, Plc/Allergan, Plc_2017.pdf"
178,AGN         ,"Allergan, Plc",https://www.pwc.es/es/publicaciones/gestion-empresarial/assets/global-500-climate-change-report-2013.pdf,2013.0,"Allergan, Plc/Allergan, Plc_2013.pdf"
180,AGN         ,"Allergan, Plc",https://s21.q4cdn.com/317678438/files/doc_financials/2018/ar/Pfizer-2019-Financial-Report.pdf,1767.0,"Allergan, Plc/Allergan, Plc_1767.pdf"
171,ALLE        ,Allegion,https://www.allegion.com/content/dam/allegion-corp/migration/esg/Allegion%20Sustainability%20Update%20-%20August%202024.pdf,2024.0,Allegion/Allegion_2024.pdf
184,ADS         ,Alliance Data Systems,https://www.walgreensbootsalliance.com/sites/www/files/asset/Walgreens-Boots-Alliance-2015-Corporate-Social-Responsibility-Report.pdf,2015.0,Alliance Data Systems/Alliance Data Systems_2015.pdf
167,ALGN        ,Align Technology,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2022-23-Full-Report.pdf,2022.0,Align Technology/Align Technology_2022.pdf
165,ALGN        ,Align Technology,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2023-24-Full-Report.pdf,2023.0,Align Technology/Align Technology_2023.pdf
183,ADS         ,Alliance Data Systems,https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel-2016-CSR-Report.pdf,2016.0,Alliance Data Systems/Alliance Data Systems_2016.pdf
189,LNT         ,Alliant Energy Corp,https://s201.q4cdn.com/991130938/files/doc_downloads/413350-Corporate-Profile-Broch.pdf,1130.0,Alliant Energy Corp/Alliant Energy Corp_1130.pdf
185,ADS         ,Alliance Data Systems,https://www.walgreensbootsalliance.com/sites/www/files/asset/Walgreens-Boots-Alliance-2020-Corporate-Social-Responsibility-Report.pdf,2020.0,Alliance Data Systems/Alliance Data Systems_2020.pdf
190,LNT         ,Alliant Energy Corp,https://ecommons.luc.edu/context/ies_facpubs/article/1026/viewcontent/Landrum1.pdf,1026.0,Alliant Energy Corp/Alliant Energy Corp_1026.pdf
168,ALGN        ,Align Technology,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2019-20-Full-Report.pdf,2019.0,Align Technology/Align Technology_2019.pdf
187,ADS         ,Alliance Data Systems,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/w/NYSE_WAL_2022.pdf,2022.0,Alliance Data Systems/Alliance Data Systems_2022.pdf
181,ADS         ,Alliance Data Systems,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2023-24-Full-Report.pdf,2023.0,Alliance Data Systems/Alliance Data Systems_2023.pdf
164,ALXN        ,Alexion Pharmaceuticals,https://www.hologic.com/sites/default/files/22-CORP-22551_Sustainability%20Report_01.25.23.pdf,2255.0,Alexion Pharmaceuticals/Alexion Pharmaceuticals_2255.pdf
193,LNT         ,Alliant Energy Corp,https://www.osc.ny.gov/files/reports/special-topics/pdf/2019-corporate-governance-stewardship-report.pdf,2019.0,
194,ALL         ,Allstate Corp,https://www.aceee.org/sites/default/files/pdfs/eecs-smmcg_0.pdf,,
195,ALL         ,Allstate Corp,https://www.osc.ny.gov/files/reports/special-topics/pdf/2017-corporate-governance-stewardship-report.pdf,2017.0,
197,ALL         ,Allstate Corp,https://www.allstate.com/resources/allstate/scripts/india/aspl-csr-policy-final.pdf,,
231,AEE         ,Ameren Corp,https://www.exeloncorp.com/sustainability/Documents/dwnld_Exelon_CSR%20(1).pdf,,
234,AEE         ,Ameren Corp,https://www.ameren.com/-/media/corporate-site/files/environment/reports/climate-report-tcfd.pdf,,
201,GOOGL       ,Alphabet Inc Class A,https://www.are.com/cr/ARECR2019.pdf,2019.0,Alphabet Inc Class A/Alphabet Inc Class A_2019.pdf
202,GOOGL       ,Alphabet Inc Class A,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2016/2016-BMW-Group-Sustainable-Value-Report.pdf,2016.0,Alphabet Inc Class A/Alphabet Inc Class A_2016.pdf
212,GOOG        ,Alphabet Inc Class C,https://abc.xyz/assets/43/44/675b83d7455885c4615d848d52a4/goog-10-k-2023.pdf,2023.0,Alphabet Inc Class C/Alphabet Inc Class C_2023.pdf
210,GOOG        ,Alphabet Inc Class C,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/responsibility/downloads/en/2014/BMW_Group_SVR2014_EN.pdf,2014.0,Alphabet Inc Class C/Alphabet Inc Class C_2014.pdf
208,GOOG        ,Alphabet Inc Class C,https://www.are.com/cr/ARECR2019.pdf,2019.0,Alphabet Inc Class C/Alphabet Inc Class C_2019.pdf
198,ALL         ,Allstate Corp,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ALL_2022.pdf,2022.0,Allstate Corp/Allstate Corp_2022.pdf
206,GOOGL       ,Alphabet Inc Class A,https://sustainability.fb.com/wp-content/uploads/2022/06/Meta-2021-Sustainability-Report.pdf,2022.0,Alphabet Inc Class A/Alphabet Inc Class A_2022.pdf
211,GOOG        ,Alphabet Inc Class C,https://abc.xyz/assets/investor/static/pdf/20171231_alphabet_10K.pdf,2017.0,Alphabet Inc Class C/Alphabet Inc Class C_2017.pdf
214,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2021.pdf,2021.0,Altria Group Inc/Altria Group Inc_2021.pdf
217,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2011.pdf,2011.0,Altria Group Inc/Altria Group Inc_2011.pdf
200,GOOGL       ,Alphabet Inc Class A,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2024.pdf,2024.0,Alphabet Inc Class A/Alphabet Inc Class A_2024.pdf
192,LNT         ,Alliant Energy Corp,https://www.allete.com/Content/Documents/Sustainability/2020/ALE-Sustainability-Report.pdf,2020.0,Alliant Energy Corp/Alliant Energy Corp_2020.pdf
215,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2019.pdf,2019.0,Altria Group Inc/Altria Group Inc_2019.pdf
219,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2010.pdf,2010.0,Altria Group Inc/Altria Group Inc_2010.pdf
207,GOOGL       ,Alphabet Inc Class A,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2020-21-Full-Report.pdf,2020.0,Alphabet Inc Class A/Alphabet Inc Class A_2020.pdf
218,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2015.pdf,2015.0,Altria Group Inc/Altria Group Inc_2015.pdf
213,GOOG        ,Alphabet Inc Class C,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2020-21-Full-Report.pdf,2020.0,Alphabet Inc Class C/Alphabet Inc Class C_2020.pdf
224,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2012.pdf,2012.0,Altria Group Inc/Altria Group Inc_2012.pdf
223,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2014.pdf,2014.0,Altria Group Inc/Altria Group Inc_2014.pdf
230,AEE         ,Ameren Corp,https://s21.q4cdn.com/448935352/files/doc_downloads/2022/2022_Ameren_Sustainability_Report.pdf,2022.0,Ameren Corp/Ameren Corp_2022.pdf
226,AMZN        ,Amazon.com Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2020.pdf,2020.0,Amazon.com Inc./Amazon.com Inc._2020.pdf
233,AEE         ,Ameren Corp,https://s21.q4cdn.com/448935352/files/doc_downloads/Ameren_2021_Sustainability_Report.pdf,2021.0,Ameren Corp/Ameren Corp_2021.pdf
237,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2011.pdf,2011.0,American Airlines Group/American Airlines Group_2011.pdf
238,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2009.pdf,2009.0,American Airlines Group/American Airlines Group_2009.pdf
232,AEE         ,Ameren Corp,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/e/NYSE_EXC_2019.pdf,2019.0,Ameren Corp/Ameren Corp_2019.pdf
235,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2019.pdf,2019.0,American Airlines Group/American Airlines Group_2019.pdf
240,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2010.pdf,2010.0,American Airlines Group/American Airlines Group_2010.pdf
221,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2016.pdf,2016.0,Altria Group Inc/Altria Group Inc_2016.pdf
241,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2017.pdf,2017.0,American Airlines Group/American Airlines Group_2017.pdf
220,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2018.pdf,2018.0,Altria Group Inc/Altria Group Inc_2018.pdf
229,AMZN        ,Amazon.com Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2021.pdf,2021.0,Amazon.com Inc./Amazon.com Inc._2021.pdf
222,MO          ,Altria Group Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2017.pdf,2017.0,Altria Group Inc/Altria Group Inc_2017.pdf
558,BSX         ,Boston Scientific,https://www.bostonscientific.com/content/dam/bostonscientific/corporate/citizenship/sustainability/2020_boston_scientific_performance_report_environment.pdf,2020.0,Boston Scientific/Boston Scientific_2020.pdf
260,AXP         ,American Express Co,https://www.americanexpress.com/content/dam/amex/en-us/newsroom/pdfs/AXP_2023_2024_ESG_Report.pdf,2023.0,
261,AXP         ,American Express Co,https://www.americanexpress.com/content/dam/amex/en-us/newsroom/pdfs/AXP_2022-2023_ESG_Report.pdf,2022.0,
283,AMP         ,Ameriprise Financial,https://www.ameriprise.com/binaries/content/assets/ampcom/responsible-business/2024-responsible-business-report.pdf,2024.0,
286,ABC         ,AmerisourceBergen Corp,https://www.amerisourcebergen.com/-/media/assets/amerisourcebergen/pdf/ab-fy22-esg-reporting-index.pdf,,
242,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2021.pdf,2021.0,American Airlines Group/American Airlines Group_2021.pdf
243,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2014.pdf,2014.0,American Airlines Group/American Airlines Group_2014.pdf
249,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2015.pdf,2015.0,American Airlines Group/American Airlines Group_2015.pdf
251,AEP         ,American Electric Power,https://www.apple.com/environment/pdf/Apple_Environmental_Responsibility_Report_2017.pdf,2017.0,American Electric Power/American Electric Power_2017.pdf
245,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2008.pdf,2008.0,American Airlines Group/American Airlines Group_2008.pdf
253,AEP         ,American Electric Power,https://www.calpers.ca.gov/sites/default/files/spf/docs/forms-publications/esg-report-2014.pdf,2014.0,American Electric Power/American Electric Power_2014.pdf
255,AEP         ,American Electric Power,https://aepsustainability.com/performance/docs/2021-EEI-ESGSustainabilityReportforInvestors_Carbon_Updates.pdf,2021.0,American Electric Power/American Electric Power_2021.pdf
248,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2020.pdf,2020.0,American Airlines Group/American Airlines Group_2020.pdf
259,AXP         ,American Express Co,https://www.americanexpress.com/content/dam/amex/en-us/newsroom/pdfs/American-Express-2019-2020-ESG-Report.pdf,2019.0,American Express Co/American Express Co_2019.pdf
263,AIG         ,American International Group,https://content-prod-live.cert.starbucks.com/binary/v2/asset/143-71958.pdf,1958.0,American International Group/American International Group_1958.pdf
250,AAL         ,American Airlines Group,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2016.pdf,2016.0,American Airlines Group/American Airlines Group_2016.pdf
262,AIG         ,American International Group,https://www.apple.com/environment/pdf/Apple_Environmental_Responsibility_Report_2017.pdf,2017.0,American International Group/American International Group_2017.pdf
270,AIG         ,American International Group,https://www.aig.com/content/dam/aig/america-canada/us/documents/about-us/report/aig-esg-report_2021.pdf.coredownload.pdf,2021.0,American International Group/American International Group_2021.pdf
266,AIG         ,American International Group,https://www.aig.com/content/dam/aig/america-canada/us/documents/about-us/report/aig-sustainability-report-2023.pdf,2023.0,American International Group/American International Group_2023.pdf
268,AIG         ,American International Group,https://www.baxter.com/sites/g/files/ebysai746/files/2020-06/Baxter%202019%20Corporate%20Responsibility%20Report%20_1.pdf,2020.0,American International Group/American International Group_2020.pdf
265,AIG         ,American International Group,https://www.aig.com.pr/content/dam/aig/lac/puerto-rico/documents/corporate-citizenship-report/AIG_2014_Corporate_Citizenship_Report.pdf,2014.0,American International Group/American International Group_2014.pdf
272,AMT         ,American Tower Corp.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AMT_2022.pdf,2022.0,American Tower Corp./American Tower Corp._2022.pdf
254,AEP         ,American Electric Power,https://aepsustainability.com/performance/docs/AEP2019EEIESG-SustainabilityReport.pdf,2019.0,American Electric Power/American Electric Power_2019.pdf
277,AMT         ,American Tower Corp.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AMT_2019.pdf,2019.0,American Tower Corp./American Tower Corp._2019.pdf
276,AMT         ,American Tower Corp.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AMT_2017.pdf,2017.0,American Tower Corp./American Tower Corp._2017.pdf
274,AMT         ,American Tower Corp.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AMT_2018.pdf,2018.0,American Tower Corp./American Tower Corp._2018.pdf
256,AEP         ,American Electric Power,https://aepsustainability.com/lib/docs/2022_AEP-Sustainability-Report.pdf,2022.0,American Electric Power/American Electric Power_2022.pdf
275,AMT         ,American Tower Corp.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AMT_2021.pdf,2021.0,American Tower Corp./American Tower Corp._2021.pdf
284,AMP         ,Ameriprise Financial,https://www.ameriprise.com/binaries/content/assets/ampcom/2022-responsible-business-report.pdf,2022.0,Ameriprise Financial/Ameriprise Financial_2022.pdf
285,AMP         ,Ameriprise Financial,https://www.ameriprise.com/binaries/content/assets/ampcom/2023-responsible-business-report.pdf,2023.0,Ameriprise Financial/Ameriprise Financial_2023.pdf
271,AIG         ,American International Group,https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel-2018-CSR-Report.pdf,2018.0,American International Group/American International Group_2018.pdf
280,AWK         ,American Water Works Company Inc,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AWK_2019.pdf,2019.0,American Water Works Company Inc/American Water Works Company Inc_2019.pdf
287,ABC         ,AmerisourceBergen Corp,https://www.walgreensbootsalliance.com/sites/www/files/asset/Walgreens-Boots-Alliance-2019-Corporate-Social-Responsibility-Report_2.pdf,2019.0,AmerisourceBergen Corp/AmerisourceBergen Corp_2019.pdf
257,AEP         ,American Electric Power,https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel-2018-CSR-Report.pdf,2018.0,American Electric Power/American Electric Power_2018.pdf
304,APH         ,Amphenol Corp,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2020.pdf,2020.0,Amphenol Corp/Amphenol Corp_2020.pdf
289,ABC         ,AmerisourceBergen Corp,https://www.amerisourcebergen.com/-/media/assets/amerisourcebergen/pdf/ab-fy22-esg-summary-report.pdf,,
319,ANSS        ,ANSYS,https://www.ansys.com/content/dam/company/investor-relations/2022-corporate-responsibility-report.pdf,2022.0,
320,ANSS        ,ANSYS,https://www.ansys.com/content/dam/company/investor-relations/ansys-2023-corporate-responsibility-report.pdf,2023.0,
321,ANSS        ,ANSYS,https://www.ansys.com/content/dam/amp/2021/august/webpage-requests/education-resources-dam-upload-batch-1/social-life-cycle-assessment-and-social-impact-audit-tool-PAPSLCEN21.pdf,2021.0,
331,AON         ,Aon plc,http://serve360.marriott.com/wp-content/uploads/2017/10/2017_Sustainability_and_Social_Impact_Report.pdf,2017.0,
293,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2015.pdf,2015.0,Amgen Inc./Amgen Inc._2015.pdf
297,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2011.pdf,2011.0,Amgen Inc./Amgen Inc._2011.pdf
295,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2022.pdf,2022.0,Amgen Inc./Amgen Inc._2022.pdf
299,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2013.pdf,2013.0,Amgen Inc./Amgen Inc._2013.pdf
298,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2017.pdf,2017.0,Amgen Inc./Amgen Inc._2017.pdf
292,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2020.pdf,2020.0,Amgen Inc./Amgen Inc._2020.pdf
300,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2016.pdf,2016.0,Amgen Inc./Amgen Inc._2016.pdf
302,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2012.pdf,2012.0,Amgen Inc./Amgen Inc._2012.pdf
303,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2014.pdf,2014.0,Amgen Inc./Amgen Inc._2014.pdf
309,APC         ,Anadarko Petroleum Corp,https://www.oxy.com/siteassets/documents/publications/2021-sustainability-report-web.pdf,2021.0,Anadarko Petroleum Corp/Anadarko Petroleum Corp_2021.pdf
310,APC         ,Anadarko Petroleum Corp,https://static.conocophillips.com/files/callouts/sustainability-report-2018-3.pdf,2018.0,Anadarko Petroleum Corp/Anadarko Petroleum Corp_2018.pdf
308,APH         ,Amphenol Corp,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2021.pdf,2021.0,Amphenol Corp/Amphenol Corp_2021.pdf
312,APC         ,Anadarko Petroleum Corp,https://ecommons.luc.edu/context/ies_facpubs/article/1026/viewcontent/Landrum1.pdf,1026.0,Anadarko Petroleum Corp/Anadarko Petroleum Corp_1026.pdf
306,APH         ,Amphenol Corp,https://csrreportbuilder.intel.com/PDFfiles/archived_reports/Intel-2016-CSR-Report.pdf,2016.0,Amphenol Corp/Amphenol Corp_2016.pdf
314,ADI         ,"Analog Devices, Inc.",https://www.analog.com/media/en/company-csr/2022-esg-report.pdf,2022.0,"Analog Devices, Inc./Analog Devices, Inc._2022.pdf"
315,ADI         ,"Analog Devices, Inc.",https://www.analog.com/media/en/company-csr/adi-2020-corporate-responsibility-report.pdf,2020.0,"Analog Devices, Inc./Analog Devices, Inc._2020.pdf"
316,ADI         ,"Analog Devices, Inc.",https://www.analog.com/media/en/company-csr/2021-esg-report.pdf,2021.0,"Analog Devices, Inc./Analog Devices, Inc._2021.pdf"
301,AMGN        ,Amgen Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2018.pdf,2018.0,Amgen Inc./Amgen Inc._2018.pdf
318,ADI         ,"Analog Devices, Inc.",https://www.analog.com/media/en/company-csr/2023-esg-report.pdf,2023.0,"Analog Devices, Inc./Analog Devices, Inc._2023.pdf"
291,AME         ,AMETEK Inc.,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AME_2021.pdf,2021.0,AMETEK Inc./AMETEK Inc._2021.pdf
324,ANTM        ,Anthem Inc.,https://www.coca-colacompany.com/content/dam/company/us/en/reports/coca-cola-business-sustainability-report-2022.pdf,2022.0,Anthem Inc./Anthem Inc._2022.pdf
326,AON         ,Aon plc,https://www.aon.com/getmedia/eae7e9f0-c75f-40de-9061-210510a66a51/Aon-2021-ESG-Impact-Report-Key-Facts-and-Figures.pdf,2105.0,Aon plc/Aon plc_2105.pdf
327,AON         ,Aon plc,https://assets.aon.com/-/media/files/aon/about/impact/2023/aon-2023-impact-report.pdf,2023.0,Aon plc/Aon plc_2023.pdf
305,APH         ,Amphenol Corp,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_APH_2018.pdf,2018.0,Amphenol Corp/Amphenol Corp_2018.pdf
