symbol,security,gics_sector,gics_industry,country,region,report_url,report_year
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,US,North America,https://www.are.com/cr/ARECR2019.pdf,2019.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,US,North America,https://www.are.com/cr/arecr2017.pdf,2017.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,US,North America,https://www.are.com/cr/ARECR2023.pdf,2023.0
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,US,North America,https://www.are.com/cr/AREESG2020.pdf,2020.0
ALXN,Alexion Pharmaceuticals,Health Care,Biotechnology,US,North America,https://www.astrazeneca.com/content/dam/az/Sustainability/2024/pdf/Sustainability-Report-2023.pdf,2023.0
ALXN,Alexion Pharmaceuticals,Health Care,Biotechnology,US,North America,https://www.astrazeneca.com/content/dam/az/Sustainability/2022/pdf/Sustainability_Report_2021.pdf,2021.0
ALXN,Alexion Pharmaceuticals,Health Care,Biotechnology,US,North America,https://www.astrazeneca.com/content/dam/az/Sustainability/2023/pdf/Sustainability_Report_2022.pdf,2022.0
ALXN,Alexion Pharmaceuticals,Health Care,Biotechnology,US,North America,https://www.hologic.com/sites/default/files/22-CORP-22551_Sustainability%20Report_01.25.23.pdf,2255.0
ALGN,Align Technology,Health Care,Health Care Supplies,US,North America,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2024.pdf,2024.0
ALGN,Align Technology,Health Care,Health Care Supplies,US,North America,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2019-20-Full-Report.pdf,2019.0
ALGN,Align Technology,Health Care,Health Care Supplies,US,North America,https://www.airbus.com/sites/g/files/jlcbta136/files/2021-07/airbus-group-crs-2014.pdf,2014.0
ALGN,Align Technology,Health Care,Health Care Supplies,US,North America,https://www.aligntech.com/documents/Align%202023%20Sustainability%20Report%20(v1%20June%2024%202024)_final%20-%20Signed%20SB%20KS%20JT%201.pdf,2020.0
ALGN,Align Technology,Health Care,Health Care Supplies,US,North America,https://sustainability.aboutamazon.com/2023-sustainability-report.pdf,2023.0
ALLE,Allegion,Industrials,Building Products,US,North America,https://www.allegion.com/content/dam/allegion-corp/migration/esg/Allegion%20Sustainability%20Update%20-%20August%202024.pdf,2024.0
AGN,"Allergan, Plc",Health Care,Pharmaceuticals,US,North America,https://www.ipsen.com/websites/ipsen_com_v2/wp-content/uploads/2023/05/18095452/2019-Universal-Registration-Document.pdf,5452.0
AGN,"Allergan, Plc",Health Care,Pharmaceuticals,US,North America,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/sustainability/2023-cdp-climate-change.pdf,2023.0
AGN,"Allergan, Plc",Health Care,Pharmaceuticals,US,North America,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/sustainability/2022-cdp-climate-change.pdf,2022.0
AGN,"Allergan, Plc",Health Care,Pharmaceuticals,US,North America,https://www.abbvie.com/content/dam/abbvie-com2/pdfs/2021-abbvie-esg-action-report.pdf,2021.0
AGN,"Allergan, Plc",Health Care,Pharmaceuticals,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AGN_2018.pdf,2018.0
AGN,"Allergan, Plc",Health Care,Pharmaceuticals,US,North America,https://www.astrazeneca.com/content/dam/az/PDF/2015/Sustainability_update_2015.pdf,2015.0
ADS,Alliance Data Systems,Information Technology,Data Processing & Outsourced Services,US,North America,https://www.walgreensbootsalliance.com/sites/www/files/asset/Walgreens-Boots-Alliance-2019-Corporate-Social-Responsibility-Report_2.pdf,2019.0
ADS,Alliance Data Systems,Information Technology,Data Processing & Outsourced Services,US,North America,https://www.walgreensbootsalliance.com/sites/www/files/2024-04/ESG%20Report%202023.pdf,2023.0
ADS,Alliance Data Systems,Information Technology,Data Processing & Outsourced Services,US,North America,https://www.walgreensbootsalliance.com/sites/www/files/asset/Walgreens-Boots-Alliance-2020-Corporate-Social-Responsibility-Report_1.pdf,2020.0
ADS,Alliance Data Systems,Information Technology,Data Processing & Outsourced Services,US,North America,https://www.walgreensbootsalliance.com/sites/www/files/asset/Walgreens-Boots-Alliance-2015-Corporate-Social-Responsibility-Report.pdf,2015.0
ADS,Alliance Data Systems,Information Technology,Data Processing & Outsourced Services,US,North America,https://www.gsi-alliance.org/wp-content/uploads/2021/08/GSIR-20201.pdf,201.0
ADS,Alliance Data Systems,Information Technology,Data Processing & Outsourced Services,US,North America,https://corporate.visa.com/content/dam/VCOM/download/corporate-responsibility/visa-2017-corporate-responsibility-report.pdf,2017.0
LNT,Alliant Energy Corp,Utilities,Electric Utilities,US,North America,https://www.sec.gov/divisions/corpfin/cf-noaction/14a-8/2023/milloyalliant033023-14a8.pdf,2023.0
LNT,Alliant Energy Corp,Utilities,Electric Utilities,US,North America,https://s201.q4cdn.com/991130938/files/doc_events/2024/Nov/10/1076800-Investor-Relations-EEI-Final_rate-base-detail.pdf,1130.0
LNT,Alliant Energy Corp,Utilities,Electric Utilities,US,North America,https://energyinnovation.org/wp-content/uploads/2020/03/Natural-Gas_A-Bridge-to-Climate-Breakdown.pdf,2020.0
LNT,Alliant Energy Corp,Utilities,Electric Utilities,US,North America,https://www.bertelsmann.com/media/verantwortung/downloads/englisch/cr-magazin-2015-en.pdf,2015.0
LNT,Alliant Energy Corp,Utilities,Electric Utilities,US,North America,https://www.bertelsmann.com/media/verantwortung/downloads/englisch/bertelsmann-corporate-responsibility-report-2016-en.pdf,2016.0
LNT,Alliant Energy Corp,Utilities,Electric Utilities,US,North America,https://www.iaenvironment.org/webres/File/Condition%20of%20the%20State%202022.pdf,2022.0
ALL,Allstate Corp,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ALL_2022.pdf,2022.0
ALL,Allstate Corp,Financials,Property & Casualty Insurance,US,North America,https://www.allstate.com/resources/allstate/attachments/corporate-responsibility/alst_corporate_responsibility_report_2013.pdf,2013.0
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://www.are.com/cr/ARECR2018.pdf,2018.0
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://www.are.com/cr/ARECR2019.pdf,2019.0
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2017/BMW-Group-SustainableValueReport-2017--EN.pdf,2017.0
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2016/2016-BMW-Group-Sustainable-Value-Report.pdf,2016.0
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://www.apple.com/environment/pdf/Apple_Environmental_Progress_Report_2024.pdf,2024.0
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://abc.xyz/assets/43/44/675b83d7455885c4615d848d52a4/goog-10-k-2023.pdf,2023.0
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2020-21-Full-Report.pdf,2020.0
GOOG,Alphabet Inc Class C,Communication Services,Interactive Media & Services,US,North America,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/responsibility/downloads/en/2014/BMW_Group_SVR2014_EN.pdf,2014.0
GOOG,Alphabet Inc Class C,Communication Services,Interactive Media & Services,US,North America,https://www.abbvie.com/content/dam/abbvie-dotcom/uploads/PDFs/abbvie-responsible-action-report-2018.pdf,2018.0
GOOG,Alphabet Inc Class C,Communication Services,Interactive Media & Services,US,North America,https://abc.xyz/assets/investor/static/pdf/20171231_alphabet_10K.pdf,2017.0
GOOG,Alphabet Inc Class C,Communication Services,Interactive Media & Services,US,North America,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2020-21-Full-Report.pdf,2020.0
GOOG,Alphabet Inc Class C,Communication Services,Interactive Media & Services,US,North America,https://abc.xyz/assets/43/44/675b83d7455885c4615d848d52a4/goog-10-k-2023.pdf,2023.0
GOOG,Alphabet Inc Class C,Communication Services,Interactive Media & Services,US,North America,https://www.are.com/cr/ARECR2019.pdf,2019.0
GOOG,Alphabet Inc Class C,Communication Services,Interactive Media & Services,US,North America,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2016/2016-BMW-Group-Sustainable-Value-Report.pdf,2016.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2018.pdf,2018.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2011.pdf,2011.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2019.pdf,2019.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2014.pdf,2014.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2010.pdf,2010.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2013.pdf,2013.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2021.pdf,2021.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2016.pdf,2016.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2017.pdf,2017.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2012.pdf,2012.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2020.pdf,2020.0
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2015.pdf,2015.0
AMZN,Amazon.com Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2022.pdf,2022.0
AMZN,Amazon.com Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2021.pdf,2021.0
AMZN,Amazon.com Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2020.pdf,2020.0
AMZN,Amazon.com Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2019.pdf,2019.0
AEE,Ameren Corp,Utilities,Multi-Utilities,US,North America,https://s21.q4cdn.com/448935352/files/doc_downloads/Ameren_2021_Sustainability_Report.pdf,2021.0
AEE,Ameren Corp,Utilities,Multi-Utilities,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AEE_2022.pdf,2022.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2013.pdf,2013.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2008.pdf,2008.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2020.pdf,2020.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2016.pdf,2016.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2022.pdf,2022.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2019.pdf,2019.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2010.pdf,2010.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2015.pdf,2015.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2018.pdf,2018.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2021.pdf,2021.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2014.pdf,2014.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2011.pdf,2011.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2017.pdf,2017.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2009.pdf,2009.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2007.pdf,2007.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2012.pdf,2012.0
AEP,American Electric Power,Utilities,Electric Utilities,US,North America,https://aepsustainability.com/lib/docs/2022_AEP-Sustainability-Report.pdf,2022.0
AEP,American Electric Power,Utilities,Electric Utilities,US,North America,https://www.apple.com/environment/pdf/Apple_Environmental_Responsibility_Report_2017.pdf,2017.0
AEP,American Electric Power,Utilities,Electric Utilities,US,North America,https://aepsustainability.com/lib/docs/2023-AEP-Sustainability-Report.pdf,2023.0
AEP,American Electric Power,Utilities,Electric Utilities,US,North America,https://aepsustainability.com/performance/docs/AEP2019EEIESG-SustainabilityReport.pdf,2019.0
AEP,American Electric Power,Utilities,Electric Utilities,US,North America,https://aepsustainability.com/performance/docs/2021-EEI-ESGSustainabilityReportforInvestors_Carbon_Updates.pdf,2021.0
AXP,American Express Co,Financials,Consumer Finance,US,North America,https://explorer.amexglobalbusinesstravel.com/rs/346-POJ-129/images/ESG-Report_2021_Final.pdf,2021.0
AXP,American Express Co,Financials,Consumer Finance,US,North America,https://www.americanexpress.com/content/dam/amex/en-us/newsroom/pdfs/AXP_2022-2023_ESG_Report.pdf,2022.0
AXP,American Express Co,Financials,Consumer Finance,US,North America,https://www.americanexpress.com/content/dam/amex/en-us/newsroom/pdfs/AXP_2023_2024_ESG_Report.pdf,2023.0
AXP,American Express Co,Financials,Consumer Finance,US,North America,https://www.americanexpress.com/content/dam/amex/au/about-us/corporate-social-responsibility/American-Express-CSR-Report-ANZ-2020.pdf,2020.0
AIG,American International Group,Financials,Property & Casualty Insurance,US,North America,https://www.aig.com/content/dam/aig/america-canada/us/documents/about-us/report/aig-sustainability-report-2023.pdf,2023.0
AIG,American International Group,Financials,Property & Casualty Insurance,US,North America,https://www.aig.com.pr/content/dam/aig/lac/puerto-rico/documents/corporate-citizenship-report/AIG_2014_Corporate_Citizenship_Report.pdf,2014.0
AIG,American International Group,Financials,Property & Casualty Insurance,US,North America,https://www.aig.com/content/dam/aig/america-canada/us/documents/about-us/report/aig-esg-report_2022.pdf,2022.0
AIG,American International Group,Financials,Property & Casualty Insurance,US,North America,https://www.aig.com/content/dam/aig/america-canada/us/documents/about-us/report/aig-environmental-social-and-governance-report_2020.pdf,2020.0
AIG,American International Group,Financials,Property & Casualty Insurance,US,North America,https://www.aig.com/content/dam/aig/america-canada/us/documents/about-us/report/aig-climate-related-financial-disclosures-report_2019.pdf,2019.0
AIG,American International Group,Financials,Property & Casualty Insurance,US,North America,https://www.apple.com/environment/pdf/Apple_Environmental_Responsibility_Report_2017.pdf,2017.0
